org_row,route_id,direction_id,date,stop_id,on_time_rate,schedule_waiting_time,actual_waiting_time,excess_waiting_time,weighted_excess,a_devided_s,LIGNE
16038,37,1,20210920,5560,0.24,"[3.187501736111111, 3.028572751322751]","[9.006548389283088, 6.846257892840683]","[5.819046653171977, 3.8176851415179316]",4.675411503655379,0.6417910447761194,044t
16039,37,1,20210920,5561F,0.3424657534246575,"[3.2941176470588234, 3.089041095890411]","[6.735220702106563, 7.403724177832567]","[3.4411030550477397, 4.314683081942156]",3.938371685741484,0.7313432835820896,044t
16040,37,1,20210920,5531,,[323.0264986967854],[361.434192816999],[38.40769412021359],38.40769412021359,0.7647058823529411,044t
16041,37,1,20210920,0089,0.273972602739726,"[3.2941176470588234, 3.089041095890411]","[6.56611332117543, 7.933652782826338]","[3.2719956741166065, 4.844611686935927]",4.167177096798374,0.917910447761194,044t
16042,38,1,20210920,5528F,0.3086419753086419,"[3.143835616438356, 3.0726872246696035]","[4.08182124011982, 3.6342872477163755]","[0.9379856236814637, 0.5616000230467719]",0.7086256482946984,2.3191489361702127,039t
16043,38,1,20210920,5521,0.4814814814814814,"[3.143835616438356, 3.0726872246696035]","[5.825515408362796, 6.335945021138424]","[2.68167979192444, 3.2632577964688205]",3.036078888443672,0.624113475177305,039t
16044,38,1,20210920,5522,0.5185185185185185,"[3.143835616438356, 3.0726872246696035]","[6.972400006305176, 6.0347729016106655]","[3.8285643898668202, 2.962085676941062]",3.3005539241776862,0.6028368794326241,039t
16045,38,1,20210920,5523,0.5185185185185185,"[3.143835616438356, 3.0726872246696035]","[7.4387489522626, 9.312624247732595]","[4.294913335824244, 6.239937023062991]",5.480162145235356,0.6028368794326241,039t
16046,38,1,20210920,5524,0.4074074074074074,"[3.1433963161700342, 3.0726872246696035]","[8.54615354368397, 7.566839196465219]","[5.402757227513935, 4.494151971795615]",4.849075899810584,0.5319148936170213,039t
16047,38,1,20210920,5525,0.4567901234567901,"[3.1216907962771456, 3.0726872246696035]","[7.472407986604375, 6.838170101104067]","[4.350717190327229, 3.7654828764344637]",3.9940900302988256,0.5957446808510638,039t
16048,38,1,20210920,5533,0.4814814814814814,"[3.1213552440052093, 3.0726872246696035]","[10.433188985665833, 6.788010727996551]","[7.311833741660624, 3.7153235033269474]",5.12021031517604,0.5886524822695035,039t
16049,38,1,20210920,5530,0.5061728395061729,"[3.142089234049033, 3.0726872246696035]","[8.718297310069442, 8.3889721620413]","[5.576208076020409, 5.316284937371696]",5.41781741340635,0.6524822695035462,039t
16050,38,1,20210920,6475F,0.3580246913580246,"[3.1206896551724137, 3.0726872246696035]","[5.681391135274314, 6.5477671995827516]","[2.5607014801019004, 3.475079974913148]",3.1179008753775044,0.7375886524822695,039t
16051,38,1,20210920,5551,0.3580246913580246,"[3.1206896551724137, 3.0726872246696035]","[6.365890514140448, 7.3487257067419485]","[3.245200858968034, 4.2760384820723445]",3.873367535547224,0.6382978723404256,039t
16052,38,1,20210920,5553,0.4691358024691358,"[3.1202375478927205, 3.0726872246696035]","[5.41502948233449, 5.702272376730559]","[2.2947919344417698, 2.629585152060956]",2.498806551428461,0.7163120567375887,039t
16053,38,1,20210920,5554,0.419753086419753,"[3.1198007662835248, 3.0726872246696035]","[5.988856807393969, 4.864485437820968]","[2.869056041110444, 1.7917982131513646]",2.21260205219788,0.6879432624113475,039t
16054,38,1,20210920,5555,0.4,"[3.0933333333333333, 3.0726872246696035]","[4.622417227022404, 6.780120971422454]","[1.5290838936890707, 3.70743374675285]",2.8360938055273386,0.6453900709219859,039t
16055,38,1,20210920,5556,0.3625,"[3.0939770076641118, 3.071827495042961]","[7.506200086323966, 8.519541663670928]","[4.412223078659855, 5.447714168627967]",5.033517732640722,0.5815602836879432,039t
16056,38,1,20210920,5273F,0.4050632911392405,"[3.112676056338028, 3.190265486725664]","[6.435034589647939, 5.696833487746767]","[3.3223585333099113, 2.5065680010211033]",2.8275347678232574,0.7573529411764706,039t
16057,38,1,20210920,5559,0.3924050632911392,"[3.1319561815336465, 3.1817305801376596]","[8.435593163877297, 5.523510326728931]","[5.30363698234365, 2.3417797465912713]",3.5071006262315514,0.6838235294117647,039t
16058,38,1,20210920,5560,0.3544303797468354,"[3.133335289514867, 3.1814909046214352]","[8.488899909474416, 5.884950704198431]","[5.355564619959549, 2.703459799576996]",3.746910876448821,0.6764705882352942,039t
16059,38,1,20210920,5561F,0.4,"[3.1338028169014085, 3.1267281105990783]","[7.5479997797722715, 5.058102359748762]","[4.414196962870863, 1.931374249149684]",2.9245033346381555,0.7573529411764706,039t
16060,38,1,20210920,5531,,[327.6169176262179],[335.04230444255285],[7.425386816334935],7.425386816334935,1.0,039t
16061,38,1,20210920,0089,0.325,"[3.1338028169014085, 3.1267281105990783]","[4.595639802606979, 5.781183325631884]","[1.4618369857055709, 2.6544552150328053]",2.177407923301912,0.9632352941176472,039t
16062,38,0,20210920,0089,0.2972972972972973,"[3.142857142857143, 3.2212389380530975]","[5.210466757088998, 5.798892087558417]","[2.067609614231855, 2.5776531495053194]",2.349275447144067,0.9562043795620438,039t
16063,38,0,20210920,5501,0.5238095238095238,"[3.142857142857143, 3.3045948012232413]","[6.608086462178136, 4.838580533386777]","[3.465229319320993, 1.5339857321635355]",2.2405382640504103,0.723404255319149,039t
16064,38,0,20210920,5502,0.5396825396825397,"[3.142857142857143, 3.3134556574923546]","[4.567579265330756, 5.138669036392968]","[1.424722122473613, 1.8252133789006133]",1.6786921875248813,0.7588652482269503,039t
16065,38,0,20210920,5503,0.4126984126984127,"[3.164708994708995, 3.3134556574923546]","[6.327760362661457, 6.2270648075394455]","[3.163051367952462, 2.913609150047091]",3.004868498061251,0.6312056737588653,039t
16066,38,0,20210920,5504,0.4603174603174603,"[3.1440740740740742, 3.3134556574923546]","[7.385167112764645, 5.835380261749592]","[4.24109303869057, 2.521924604257237]",3.1508886656352857,0.6737588652482269,039t
16067,38,0,20210920,5281G,0.3384615384615385,"[3.1580645161290324, 3.3134556574923546]","[6.916580943108991, 5.725857576657979]","[3.7585164269799582, 2.412401919165624]",2.883541996900641,0.7021276595744681,039t
16068,38,0,20210920,5507,0.3150684931506849,"[3.3, 3.6, 3.2357859531772575]","[15.720759872661995, 12.414483333333374, 7.676631465399435]","[12.420759872661996, 8.814483333333374, 4.440845512222177]",6.844361725398174,0.5531914893617021,039t
16069,38,0,20210920,5508,0.3561643835616438,"[3.3, 3.6, 3.2357859531772575]","[6.956674600433547, 11.617450000000039, 4.983469659089037]","[3.656674600433547, 8.01745000000004, 1.7476837059117796]",2.7461894459177683,0.723404255319149,039t
16070,38,0,20210920,5509,0.3972602739726027,"[3.3, 3.6, 3.2357859531772575]","[7.79135120008792, 11.332425000000027, 5.5335475159806755]","[4.49135120008792, 7.732425000000028, 2.297761562803418]",3.3016289105275427,0.7163120567375887,039t
16071,38,0,20210920,5510,0.3424657534246575,"[3.3, 3.6, 3.2357859531772575]","[6.503630617706526, 11.05596666666667, 5.263642225667005]","[3.2036306177065264, 7.45596666666667, 2.0278562724897475]",2.769861339032725,0.6950354609929078,039t
16072,38,0,20210920,5512,0.3013698630136986,"[3.3, 3.6, 3.2357859531772575]","[9.60887539425346, 10.788816666666632, 4.615130980306183]","[6.30887539425346, 7.188816666666632, 1.3793450271289251]",3.1160734975693627,0.7163120567375887,039t
16073,38,0,20210920,6474F,0.3698630136986301,"[3.3, 3.6, 3.2357859531772575]","[6.352412230200304, 1.645891666666709, 4.785737569965268]","[3.0524122302003045, -1.9541083333332911, 1.5499516167880105]",1.6516055621137644,0.7163120567375887,039t
16074,38,0,20210920,5529,0.2328767123287671,"[3.3, 3.6, 3.2293348197696026]","[11.412361083836881, 15.0, 6.4543271957398485]","[8.11236108383688, 11.4, 3.224992375970246]",5.142695770478956,0.5390070921985816,039t
16075,38,0,20210920,5532,0.3013698630136986,"[3.3, 3.6, 3.235455221107395]","[9.175646356310752, 1.651233333333342, 6.652351814162903]","[5.875646356310752, -1.948766666666658, 3.4168965930555077]",3.613143430130057,0.574468085106383,039t
16076,38,0,20210920,5515,0.2465753424657534,"[3.3, 3.6, 3.235131921218878]","[10.934640843267488, 3.2299333333333076, 6.437644165193195]","[7.634640843267488, -0.3700666666666925, 3.2025122439743168]",4.050822648335455,0.574468085106383,039t
16077,38,0,20210920,5516,0.2602739726027397,"[3.3, 3.6, 3.2291536603493127]","[8.722680806112404, 1.8876166666666299, 7.455540375653556]","[5.422680806112404, -1.7123833333333702, 4.226386715304244]",4.052021410351938,0.5106382978723404,039t
16078,38,0,20210920,5517,0.2876712328767123,"[3.3, 3.6, 3.229096989966555]","[7.045793077407831, 1.8696916666666463, 6.652392485532064]","[3.745793077407831, -1.7303083333333538, 3.423295495565509]",3.088239158830522,0.6382978723404256,039t
16079,38,0,20210920,5518,0.2876712328767123,"[3.3, 3.6, 3.2422834704008294]","[7.380636386867812, 3.548233333333337, 5.671078709085069]","[4.080636386867813, -0.051766666666662964, 2.42879523868424]",2.651789973594814,0.6524822695035462,039t
16080,38,0,20210920,5519,0.3287671232876712,"[3.3, 3.6, 3.243069522380873]","[7.536038119892114, 5.69090833333333, 5.586514995018112]","[4.236038119892114, 2.09090833333333, 2.3434454726372387]",2.808905438340201,0.6879432624113475,039t
16081,38,0,20210920,5520F,0.136986301369863,"[3.3, 3.6, 3.243333333333333]","[17.800692770512978, 15.0, 16.32043321433519]","[14.500692770512977, 11.4, 13.077099881001857]",13.30663590282213,0.2765957446808511,039t
16082,38,1,20210920,5562,0.3555555555555555,[3.342391304347826],[4.902231225989444],[1.5598399216416174],1.5598399216416174,0.7333333333333333,039t
16083,37,1,20210920,5562,0.2659574468085106,[3.2066666666666666],[7.738461496214373],[4.531794829547707],4.531794829547707,0.6923076923076923,044t
16084,38,1,20210920,5272F,0.0909090909090909,[],[],[],,0.2727272727272727,039t
16085,37,1,20210920,5272F,0.125,[],[],[],,0.375,044t
16086,38,0,20210920,1042,0.0,[],[],[],,0.25,039t
16087,39,0,20210920,3123,0.1666666666666666,"[4.037846420864996, 3.1594925077749507]","[5.669582274581873, 27.79333816266742]","[1.6317358537168767, 24.633845654892472]",14.719143154385751,0.6107784431137725,081t
16088,39,0,20210920,6113F,0.1666666666666666,"[4.022364384586607, 3.169211195928753]","[6.991241576335255, 22.825110380676982]","[2.968877191748648, 19.65589918474823]",12.463217291213926,0.6227544910179641,081t
16089,39,0,20210920,6114F,0.2037037037037037,"[4.079158742588656, 3.1887249081142213]","[6.843593754574661, 22.51955582609929]","[2.764435011986005, 19.330830917985068]",12.190143027468231,0.592814371257485,081t
16090,39,0,20210920,1805F,0.2142857142857142,"[2.9819277108433737, 3.1037735849056602]","[4.886573143589456, 10.099608955574052]","[1.9046454327460824, 6.995835370668392]",5.7014650474678055,0.6107784431137725,081t
16091,39,0,20210920,6008,0.1964285714285714,"[2.980721842774876, 3.1034113305656894]","[5.469767651035614, 10.587106959029702]","[2.489045808260738, 7.483695628464012]",6.213869402988603,0.5748502994011976,081t
16092,39,0,20210920,6117,0.2767857142857143,"[2.9520587836922663, 3.094939612001852]","[6.709145373965052, 8.293813237547884]","[3.757086590272786, 5.198873625546032]",4.832317599629105,0.6167664670658682,081t
16093,39,0,20210920,6463F,0.2142857142857142,"[2.951219512195122, 3.0946969696969697]","[8.772168084505491, 9.884140770068784]","[5.820948572310369, 6.7894438003718145]",6.54321620001721,0.6107784431137725,081t
16094,39,0,20210920,2285G,0.2321428571428571,"[2.932544906074318, 3.0894711274447686]","[4.737863722676216, 10.339852677205393]","[1.8053188166018979, 7.250381549760624]",5.866043566754168,0.6826347305389222,081t
16095,39,0,20210920,1042,0.2053571428571428,"[2.932098765432099, 3.0893536121673004]","[6.690078422476477, 17.909645642829023]","[3.7579796570443778, 14.820292030661722]",12.007839732284433,0.5808383233532934,081t
16096,39,1,20210920,2286G,0.6621621621621622,"[3.0495049504950495, 3.05700325732899, 6.041666666666667]","[2.496775459235861, 1.5557293928659695, 1.3968300575990595]","[-0.5527294912591887, -1.5012738644630206, -4.644836609067608]",-1.232611807924714,5.00625,081t
16097,39,1,20210920,6462F,0.4864864864864865,"[3.0495049504950495, 3.05700325732899, 6.041666666666667]","[5.545120599817713, 12.410928639320074, 5.500741666666605]","[2.495615649322663, 9.353925381991084, -0.5409250000000618]",6.347580800229817,0.725,081t
16098,39,1,20210920,6153,0.3378378378378378,"[3.04982951108178, 3.05700325732899, 6.041666666666667]","[5.891833193157522, 12.891663106651693, 11.761799999999978]","[2.842003682075742, 9.834659849322703, 5.720133333333311]",6.964233745313369,0.66875,081t
16099,39,1,20210920,6009,0.4594594594594595,"[3.061096512837357, 3.05700325732899, 6.041666666666667]","[5.407046434466522, 12.359703924028118, 5.2464416666666995]","[2.3459499216291646, 9.302700666699128, -0.7952249999999674]",6.251213668627215,0.6875,081t
16100,39,1,20210920,6155F,0.3378378378378378,"[3.061576354679803, 3.05700325732899, 6.041666666666667]","[5.725509266812576, 13.444433485053825, 5.8906528707819055]","[2.6639329121327733, 10.387430227724835, -0.1510137958847615]",7.021547233897194,0.68125,081t
16101,39,1,20210920,6156F,0.3108108108108108,"[3.0612493158182814, 3.0463524649676903, 6.041666666666667]","[5.655231308694856, 10.933439268742132, 5.996491666666649]","[2.5939819928765746, 7.887086803774443, -0.04517500000001817]",5.557211166778283,0.66875,081t
16102,39,1,20210920,6157F,0.4324324324324324,"[3.047302955665025, 3.0455964052287583, 6.041666666666667]","[5.594047577569251, 9.977258061293979, 5.983208333333338]","[2.546744621904226, 6.93166165606522, -0.05845833333332884]",4.987885860434878,0.7,081t
16103,39,1,20210920,6158H,0.3378378378378378,"[3.046963601532567, 3.034914585951301, 6.041666666666667]","[7.08284381102853, 9.587076590285717, 5.968349999999918]","[4.0358802094959625, 6.552162004334416, -0.07331666666674863]",5.3514817801258525,0.66875,081t
16417,13,0,20210920,5010,0.2982456140350877,"[2.963963963963964, 2.898576512455516, 7.182539682539683, 16.5]","[6.989638483266246, 4.061875942547496, 5.482702751856902, 17.459624999999992]","[4.025674519302282, 1.1632994300919797, -1.699836930682781, 0.959624999999992]",2.209933256503368,0.7861635220125787,051t
16418,13,0,20210920,2869,0.2456140350877192,"[2.963963963963964, 2.898576512455516, 7.182539682539683, 16.5]","[7.021769483934099, 3.783129630537769, 4.753860236839391, 17.453650000000078]","[4.057805519970135, 0.8845531180822528, -2.4286794457002916, 0.9536500000000778]",2.042611915036225,0.7484276729559748,051t
16419,13,0,20210920,5006,0.1228070175438596,"[2.959490740740741, 2.891780347963622, 7.179679368439622, 16.5]","[9.621254441213146, 5.656031629002691, 10.544305347389336, 16.5]","[6.661763700472406, 2.764251281039069, 3.3646259789497144, 0.0]",4.391400977546585,0.6855345911949685,051t
16420,13,0,20210920,5007F,0.1929824561403508,"[2.963524774774775, 2.8980516014234876, 7.026888650196922, 16.5]","[6.072179419489324, 4.763101649350888, 12.293956643224018, 16.904141666666572]","[3.1086546447145493, 1.8650500479274008, 5.267067993027096, 0.4041416666665718]",2.550335390682312,0.7044025157232704,051t
16421,13,0,20210920,5008F,0.2456140350877192,"[2.9594607107107107, 2.891519375247133, 7.171115819209039, 16.5]","[6.552239664603314, 5.140322269570477, 7.193337472864354, 16.5]","[3.592778953892603, 2.2488028943233442, 0.0222216536553157, 0.0]",2.652158908153904,0.710691823899371,051t
16422,13,0,20210920,5009F,0.3043478260869565,"[2.835227272727273, 2.906474820143885, 16.5]","[5.865455355858987, 4.478698160981262, 17.170324999999988]","[3.0302280831317137, 1.5722233408373767, 0.6703249999999876]",2.1517853226037387,0.7421383647798742,051t
16423,13,0,20210920,5011F,0.3478260869565217,"[2.8353071629257816, 2.906474820143885, 16.5]","[6.382760193380362, 5.094048723822218, 16.923666666666637]","[3.54745303045458, 2.187573903678333, 0.4236666666666373]",2.7087051823125456,0.7358490566037735,051t
16424,13,0,20210920,5015,0.3768115942028985,"[2.835388646839679, 2.906474820143885, 16.5]","[5.594351219925041, 5.119591933211868, 16.38950833333329]","[2.758962573085362, 2.2131171130679825, -0.11049166666671084]",2.388282959185966,0.7421383647798742,051t
16425,13,0,20210920,5013F,0.3043478260869565,"[2.835471724921853, 2.906474820143885, 16.5]","[5.038046468275027, 5.568130571089451, 15.859550000000066]","[2.2025747433531744, 2.6616557509455663, -0.6404499999999338]",2.403672900440363,0.7610062893081762,051t
16426,13,0,20210920,5014,0.3043478260869565,"[2.84250936329588, 2.906474820143885, 16.5]","[4.203132583543923, 5.598635732534117, 15.85518333333336]","[1.3606232202480424, 2.6921609123902317, -0.6448166666666406]",2.075277489741188,0.779874213836478,051t
16427,13,0,20210920,6651,0.2608695652173913,"[2.842682442941942, 2.906474820143885, 16.5]","[3.7244464024589687, 6.728279912327659, 15.594166666666693]","[0.8817639595170266, 3.8218050921837743, -0.9058333333333071]",2.515311607709697,0.7295597484276729,051t
16428,13,0,20210920,2851F,0.3389830508474576,"[2.842857142857143, 3.5027700831024933, 16.5]","[4.917076461914382, 4.904497337869326, 15.85566666666661]","[2.074219319057239, 1.4017272547668331, -0.6443333333333907]",1.612537438872789,0.7672955974842768,051t
16429,13,0,20210920,6654F,0.2542372881355932,"[2.8422189950163483, 3.502569223191885, 16.966666666666665]","[4.800008117674377, 4.9245791465551765, 15.336449999999967]","[1.9577891226580286, 1.4220099233632917, -1.6302166666666977]",1.562875976624575,0.7484276729559748,051t
16430,13,0,20210920,6653F,0.288135593220339,"[2.8554142591013867, 3.505239340771261, 16.983333333333334]","[5.408592903990363, 5.482075649577294, 16.983333333333334]","[2.5531786448889764, 1.9768363088060332, 0.0]",2.153252294421488,0.7044025157232704,051t
16431,13,0,20210920,6650G,0.3424657534246575,"[3.055689309257667, 3.0343854969373636]","[5.190121716687175, 5.582759510972804]","[2.134432407429508, 2.5483740140354403]",2.388710822916009,0.7553956834532374,051t
16432,13,0,20210920,6659F,0.273972602739726,"[3.0702006980802787, 3.0341215474465377]","[4.913294512686415, 5.561074854493086]","[1.843093814606136, 2.526953307046548]",2.2631789313909607,0.7338129496402878,051t
16433,13,0,20210920,6657,0.3472222222222222,"[3.088957055214724, 3.033596837944664]","[6.1377406933462115, 6.487195469824454]","[3.0487836381314875, 3.4535986318797898]",3.293953282232572,0.7410071942446043,051t
16434,13,0,20210920,0702,0.2878787878787879,"[3.7822085889570554, 3.119047619047619]","[6.615728845626623, 7.0142085973467125]","[2.8335202566695674, 3.8951609782990935]",3.509109806797447,0.75,051t
16435,13,0,20210920,0703,0.2575757575757575,"[3.7822085889570554, 3.119047619047619]","[6.243911160516161, 6.6653166493874965]","[2.4617025715591057, 3.5462690303398774]",3.1518812271468697,0.7421875,051t
16436,13,0,20210920,0704,0.2878787878787879,"[3.7822085889570554, 3.119047619047619]","[5.945589268492407, 5.029190302665483]","[2.1633806795353516, 1.9101426836178637]",2.002229227587859,0.7734375,051t
16437,13,0,20210920,0705,0.2727272727272727,"[3.7822085889570554, 3.119047619047619]","[7.068961803192646, 6.040157397917083]","[3.286753214235591, 2.921109778869464]",3.05407102809351,0.7265625,051t
16438,13,0,20210920,0706,0.2575757575757575,"[3.7822085889570554, 3.119047619047619]","[5.533453663180894, 4.990728716736766]","[1.7512450742238386, 1.8716810976891467]",1.8278861800653985,0.75,051t
16439,13,0,20210920,6253,0.2272727272727272,"[3.7822085889570554, 3.119047619047619]","[6.428604096827817, 5.446577121617334]","[2.6463955078707615, 2.3275295025697154]",2.443480777224641,0.7265625,051t
16440,13,0,20210920,6423F,0.1666666666666666,"[3.7822085889570554, 3.119047619047619]","[6.114453114526081, 6.3455579253532175]","[2.332244525569026, 3.2265103063055984]",2.9013227496741174,0.7890625,051t
16441,13,0,20210920,5024,0.2,"[3.8980470322944347, 3.118139524628478]","[6.582864504635018, 7.197605696048794]","[2.6848174723405833, 4.079466171420316]",3.6295794942978215,0.75,051t
16442,13,0,20210920,5025,0.1428571428571428,"[3.8871361388145624, 3.094411986013367]","[6.771096731647813, 5.587673949638612]","[2.88396059283325, 2.493261963625245]",2.6192937794987947,0.78125,051t
16443,13,0,20210920,5026,0.1857142857142857,"[3.886861313868613, 3.093625498007968]","[4.826363502700761, 5.738857157016434]","[0.9395021888321478, 2.645231659008466]",2.0949963460483634,0.8046875,051t
16444,13,0,20210920,1984G,0.25,"[3.0238095238095237, 3.072347266881029, 7.5]","[4.31892776883901, 5.773298783720806, 7.032475000000098]","[1.295118245029486, 2.700951516839777, -0.4675249999999016]",2.42184645004356,0.7535211267605634,051t
16445,13,0,20210920,1926G,0.2352941176470588,"[3.0238095238095237, 3.0301848723723723]","[5.185265948008836, 7.357057785329881]","[2.1614564241993124, 4.3268729129575085]",4.033257117871651,0.7142857142857143,051t
16446,13,0,20210920,2165F,0.188235294117647,"[3.0238095238095237, 3.0301876876876874]","[5.424327604040262, 5.933319047803963]","[2.4005180802307384, 2.903131360116275]",2.834980406911457,0.7428571428571429,051t
16447,13,0,20210920,5817F,0.2235294117647059,"[3.0238095238095237, 3.0304054054054053]","[4.729811182015913, 5.594802399358249]","[1.7060016582063895, 2.564396993952844]",2.4480044060550195,0.75,051t
16448,13,0,20210920,5825,0.2307692307692307,[3.026432298999455],[5.309382883101206],[2.2829505841017506],2.2829505841017506,0.7571428571428571,051t
16449,13,0,20210920,5826,0.1648351648351648,[3.021337099811676],[5.892769687860337],[2.871432588048661],2.871432588048661,0.7357142857142858,051t
16450,13,0,20210920,5823,0.1868131868131868,[3.0242164839718235],[7.244822527209411],[4.220606043237588],4.220606043237588,0.7142857142857143,051t
16451,13,0,20210920,1110,0.2197802197802197,[3.0136054421768708],[5.296240233912807],[2.2826347917359366],2.2826347917359366,1.0571428571428572,051t
16452,13,0,20210920,1290,0.265625,"[3.1633663366336635, 3.059055118110236]","[3.9904652025636773, 5.322421779922262]","[0.8270988659300138, 2.263366661812026]",1.629170492201787,1.4963503649635037,051t
16453,13,0,20210920,5402,0.546875,"[3.1633663366336635, 3.059055118110236]","[7.096839731397237, 5.114360876148743]","[3.9334733947635736, 2.0553057580385072]",2.8846265326963287,0.708029197080292,051t
16454,13,0,20210920,5399F,0.46875,"[3.1633663366336635, 3.059055118110236]","[6.539694593821921, 4.916832657736904]","[3.376328257188258, 1.8577775396266683]",2.528306427900617,0.7226277372262774,051t
16455,13,0,20210920,5403,0.46875,"[3.1633663366336635, 3.059055118110236]","[5.4966291013651665, 5.1055896492118995]","[2.333262764731503, 2.0465345311016634]",2.1731418030940604,0.7737226277372263,051t
16456,13,1,20210920,6601,0.2463768115942029,"[3.0161290322580645, 3.09344262295082]","[5.560716233119005, 4.69424326426931]","[2.5445872008609407, 1.6008006413184899]",1.9274959888524152,0.7832167832167832,051t
16457,13,1,20210920,2401F,0.2794117647058823,"[3.2103448275862068, 3.0933342440801455]","[7.88271683305847, 5.186097104265207]","[4.672372005472263, 2.092762860185062]",2.918237786676966,0.7266187050359713,051t
16458,13,1,20210920,6608G,0.2058823529411764,"[3.2103448275862068, 3.093122950819672]","[9.172584006686076, 5.4401043959371815]","[5.9622391790998694, 2.3469814451175095]",3.503863919991865,0.7553956834532374,051t
16459,13,1,20210920,6649F,0.234375,"[3.6287865367581933, 2.9987590477170594, 3.1173881464264968]","[6.388023516006593, 5.303380697228047, 5.071203966336337]","[2.7592369792483993, 2.3046216495109872, 1.95381581990984]",2.5000438872957345,0.688622754491018,051t
16460,13,1,20210920,6604F,0.234375,"[3.647342108652059, 2.9963447885584933, 3.116645675902603]","[4.808054972289185, 4.813491474357876, 5.747850905621596]","[1.1607128636371264, 1.8171466857993823, 2.631205229718993]",1.5776810975899689,0.7784431137724551,051t
16461,13,1,20210920,2848F,0.2307692307692307,"[3.622516556291391, 2.993827160493827, 3.0256410256410255]","[5.996936255965881, 4.882110457191638, 6.1443126154754255]","[2.3744196996744904, 1.8882832966978111, 3.1186715898344]",2.3127818712450976,0.7485029940119761,051t
16462,13,1,20210920,6607,0.2575757575757575,"[3.622779862414009, 2.993827160493827, 2.9788732394366195]","[5.082675482773961, 4.014594918522322, 4.740910621007097]","[1.4598956203599522, 1.0207677580284948, 1.7620373815704773]",1.3519556931348184,0.8023952095808383,051t
16463,13,1,20210920,5071,0.1818181818181818,"[3.623044949606415, 2.993827160493827, 2.9788732394366195]","[5.340269900687079, 5.128534447193538, 4.352850320224339]","[1.7172249510806639, 2.134707286699711, 1.3739770807877192]",1.8129764551642336,0.7604790419161677,051t
16464,13,1,20210920,5072,0.1818181818181818,"[3.6288861386138613, 2.993827160493827, 2.9788732394366195]","[5.939268229308443, 4.525382040973208, 4.3097361567662595]","[2.3103820906945813, 1.5315548804793813, 1.33086291732964]",1.9330924528523528,0.7604790419161677,051t
16465,13,1,20210920,5089,0.2424242424242424,"[3.6350645362374645, 2.993827160493827, 2.9788732394366195]","[6.387309159819737, 4.473376831229656, 4.344590242070364]","[2.7522446235822726, 1.4795496707358287, 1.3657170026337444]",2.1619693177147594,0.7305389221556886,051t
16466,13,1,20210920,5074F,0.1666666666666666,"[3.6410799795299185, 2.993827160493827, 2.9788732394366195]","[5.934273132523732, 4.503980360243178, 4.740827868315288]","[2.293193152993813, 1.5101531997493507, 1.761954628878668]",1.969490330568784,0.7544910179640718,051t
16467,13,1,20210920,5076F,0.106060606060606,"[3.6414473684210527, 2.993827160493827, 2.9788732394366195]","[5.311368522654713, 5.671098103924393, 4.869191472991957]","[1.6699211542336605, 2.677270943430566, 1.890318233555338]",2.0295664811494483,0.7425149700598802,051t
16468,13,1,20210920,5077,0.1515151515151515,"[3.640902777777779, 2.993827160493827, 2.9788732394366195]","[5.9660769842596455, 5.207919641385188, 4.870596320175765]","[2.3251742064818663, 2.214092480891361, 1.8917230807391454]",2.235337177893913,0.718562874251497,051t
16469,13,1,20210920,5078F,0.1363636363636363,"[3.628622076023391, 2.993827160493827, 2.9788732394366195]","[5.129495990547395, 5.355411089053944, 5.24282053113554]","[1.5008739145240035, 2.361583928560117, 2.2639472916989205]",1.87865508805738,0.7245508982035929,051t
16470,13,1,20210920,5079,0.1363636363636363,"[3.6284548611111114, 2.993827160493827, 2.9788732394366195]","[6.464930936318017, 5.4171280834866335, 5.00277684409374]","[2.8364760752069054, 2.4233009229928064, 2.02390360465712]",2.600395203087654,0.6826347305389222,051t
16471,13,1,20210920,5080,0.2121212121212121,"[3.6282894736842106, 2.993827160493827, 2.9788732394366195]","[5.9074301427529265, 5.331874782901745, 5.718369930545731]","[2.279140669068716, 2.338047622407918, 2.7394966911091116]",2.3550498356101994,0.7365269461077845,051t
16472,13,1,20210920,5081F,0.1666666666666666,"[3.6282894736842106, 2.993827160493827, 2.9788732394366195]","[6.489602767365214, 4.330554633141467, 5.437339337377167]","[2.861313293681003, 1.3367274726476395, 2.4584660979405473]",2.3085065268810627,0.7245508982035929,051t
16473,13,1,20210920,5471,0.1587301587301587,"[3.1666666666666665, 3.2004338580786773]","[8.528187016360729, 5.1787984378910625]","[5.361520349694063, 1.9783645798123852]",3.032854689905376,0.7352941176470589,051t
16474,13,1,20210920,5398F,0.1587301587301587,"[3.1666666666666665, 3.19672264355363]","[7.98626956583093, 5.578475117483281]","[4.819602899164263, 2.381752473929651]",3.14160195711966,0.6985294117647058,051t
16475,13,1,20210920,5472,0.1587301587301587,"[3.1666666666666665, 3.19667904928972]","[6.842222476882063, 7.013273182181866]","[3.6755558102153967, 3.816594132892146]",3.772634136213679,0.6911764705882353,051t
16476,13,1,20210920,1289,0.1587301587301587,"[3.1666666666666665, 3.196594427244582]","[6.302443021392593, 9.459708656128388]","[3.1357763547259263, 6.263114228883806]",5.288359566808623,0.5882352941176471,051t
